,title,finishYn,Score,artist,latest_upload,page url,intro,genres,form,id,img_url
863,대표님이 구독하셨습니다,Y,"
9.52
",신지원 / 한혜린,2020.05.14,http://comic.naver.com/webtoon/list?titleId=729089,유명 로맨스 작가 하윤서. 우연히 의 대표 백승혁을 만나 첫눈에 반해 벌어지는 은밀한 로맨스 코미디!,drama,scroll,729089,https://shared-comic.pstatic.net/thumb/webtoon/729089/thumbnail/thumbnail_IMAG10_3deba8a6-1e01-4ce7-95c7-68b0697180e1.jpg
864,27-10,Y,"
9.93
",AJS,2019.10.05,http://comic.naver.com/webtoon/list?titleId=725217,"시작하기까지 아주 오랜 시간이 걸려서,어쩌면 영원히 못할 것만 같던 이야기.그녀가 지나온 시간의 기록",drama,scroll,725217,https://shared-comic.pstatic.net/thumb/webtoon/725217/thumbnail/thumbnail_IMAG10_d134879b-3c89-4b7f-b247-1d1507c79271.jpg
865,소설가J,Y,"
9.93
",오성대,2010.11.03,http://comic.naver.com/webtoon/list?titleId=94761,목숨과 바꿔서 얻은 삶.고통과 암흑만이 존재하는 세계. 절망의 끝에서 J의 고독한 사투가 시작된다.,drama,scroll,94761,https://shared-comic.pstatic.net/thumb/webtoon/94761/thumbnail/title_thumbnail_20091029103605_t83x90.jpg
866,악플게임,Y,"
9.84
",미티,2014.02.15,http://comic.naver.com/webtoon/list?titleId=551651,"우승상금 10억! 대한민국 최고의 악플러를 뽑는 대회가 펼쳐진다. , 미티 작가 신작!",drama,scroll,551651,https://shared-comic.pstatic.net/thumb/webtoon/551651/thumbnail/title_thumbnail_20130412185358_t83x90.jpg
867,깁스맨,Y,"
9.85
",맹물,2020.12.30,http://comic.naver.com/webtoon/list?titleId=733077,정의를 위해 일진으로 살았다. 근데 정의가 뭔지는 알아?한 번의 잘못된 선택이 불러온 전혀 다른 결과... 맹물 작가의 고등학생 이야기.,drama,scroll,733077,https://shared-comic.pstatic.net/thumb/webtoon/733077/thumbnail/thumbnail_IMAG10_aa30d7f1-b265-4361-807f-bcb867a909bd.jpg
868,손의 흔적,Y,"
9.28
",유성연,2016.02.14,http://comic.naver.com/webtoon/list?titleId=644111,다른 사람의 문자대화를 마음대로 엿볼 수 있다?,drama,컷툰,644111,https://shared-comic.pstatic.net/thumb/webtoon/644111/thumbnail/title_thumbnail_20150712224625_t83x90.jpg
869,참치와 돌고래,Y,"
9.97
",이힝,2017.03.22,http://comic.naver.com/webtoon/list?titleId=675516,모솔에 금사빠인 현호수영장 그남자에게 또 금세 사랑에 빠지다! 과연 현호의 이번 사랑은 이루어 질 수 있을까?,drama,scroll,675516,https://shared-comic.pstatic.net/thumb/webtoon/675516/thumbnail/title_thumbnail_20160311174137_t83x90.jpg
870,니편내편,Y,"
9.89
",미티,2020.08.16,http://comic.naver.com/webtoon/list?titleId=702422,외로운 인생사진만 찍으면 누구든 내 편이 된다?!,drama,scroll,702422,https://shared-comic.pstatic.net/thumb/webtoon/702422/thumbnail/thumbnail_IMAG10_8a7d3a98-291e-4fec-b399-7b8219c90854.jpg
871,한강예찬,Y,"
9.95
",김8,2021.03.22,http://comic.naver.com/webtoon/list?titleId=748352,"겉보기엔 좋아보이지만 속은 썩었어! 가식에 지친 현대인의 현타 도미노.고교동창생 한세련/강아영/예은지/차안나의 관계, 그리고 이야기.",drama,scroll,748352,https://shared-comic.pstatic.net/thumb/webtoon/748352/thumbnail/thumbnail_IMAG10_5f530f8f-aa4e-4ad7-9401-4e08ef2bb1c1.jpg
872,그녀의 버킷리스트,Y,"
9.94
",황양 / 솦,2020.10.24,http://comic.naver.com/webtoon/list?titleId=734012,"'이것만 다 이루면... 미련없이 오빠 곁으로 갈게.'세상을 떠난 남자친구를 따라서, 죽기 위해 이뤄가는 그녀의 완벽한 버킷리스트",drama,scroll,734012,https://shared-comic.pstatic.net/thumb/webtoon/734012/thumbnail/thumbnail_IMAG10_ca9cfed5-172a-4c42-a382-9a1166d108d2.jpg
873,2013 루키 단편선-지옥캠프,Y,"
9.81
",웹툰작가,2014.01.24,http://comic.naver.com/webtoon/list?titleId=597593,"전설적인 작가 이현세, 이두호가 직접 프로듀싱한7명의 신인 작가 단편선 세번째 시즌!",drama,scroll,597593,https://shared-comic.pstatic.net/thumb/webtoon/597593/thumbnail/title_thumbnail_20131101182852_t83x90.jpg
874,너에게만 보이는,Y,"
9.97
",소소만,2021.01.11,http://comic.naver.com/webtoon/list?titleId=733006,"나의 위로가 너에게 닿기를!항상 쓸쓸한 처지인 나주금은 유일한 버팀목이자 친구인 반려견 찰덕이마저 떠나자 큰 슬픔에 빠진다. 그런 그녀 앞에, 7년 전 '꼭 다시 만나자'고 굳게 약속했던 친구 서일상이 나타나는데...",drama,scroll,733006,https://shared-comic.pstatic.net/thumb/webtoon/733006/thumbnail/thumbnail_IMAG10_7e67fce0-1dbb-432f-af0a-dd4645221e46.jpg
875,봄이여 오라,Y,"
9.93
",샐비,2012.02.17,http://comic.naver.com/webtoon/list?titleId=308801,"평범한 일상 속, 평범한 만남. 그 안에서 엮이는 조금은 특별한 인연.",drama,scroll,308801,https://shared-comic.pstatic.net/thumb/webtoon/308801/thumbnail/title_thumbnail_20110311002913_t83x90.jpg
876,MY OH,Y,"
9.96
",박카린,2015.04.28,http://comic.naver.com/webtoon/list?titleId=452116,전혀 다른 세 명의 음악 바보들로 오케스트라를 만들기 위한 프로젝트!이들과 함께 하는 신나는 캠퍼스 라이프!,drama,scroll,452116,https://shared-comic.pstatic.net/thumb/webtoon/452116/thumbnail/title_thumbnail_20140903232246_t83x90.jpg
877,알바걸과 워킹맨,Y,"
9.76
",수진,2021.05.24,http://comic.naver.com/webtoon/list?titleId=771989,"집안 사정으로 휴학을 한 미대생 '나탈리'.그녀는 낮에는 빵집, 밤에는 편의점 알바를 한다.그런 그녀 앞에 동네 백수 일명 워킹(walking)맨 '주드로'가 나타난다.",drama,scroll,771989,https://shared-comic.pstatic.net/thumb/webtoon/771989/thumbnail/thumbnail_IMAG10_7c0eae6b-3d3e-4ab8-ae32-b1245f4605ce.jpg
878,사랑의 외계인,Y,"
9.95
",김이랑,2014.08.28,http://comic.naver.com/webtoon/list?titleId=537991,농촌을 무대로 펼쳐지는 기묘한 모험담. 삼수와 이이는 지구를 지킬 수 있을 것인가!'그런지' 김이랑 작가의 신작 판타지,drama,scroll,537991,https://shared-comic.pstatic.net/thumb/webtoon/537991/thumbnail/title_thumbnail_20131012230838_t83x90.jpg
879,"17살, 그 여름날의 기적",Y,"
9.89
",석우,2010.06.05,http://comic.naver.com/webtoon/list?titleId=76758,17살을 살아가는 주인공그의 눈에 비치는 조금은 특별한 그 여름날의 이야기.,drama,scroll,76758,https://shared-comic.pstatic.net/thumb/webtoon/76758/thumbnail/title_thumbnail_20090731161045_t83x90.jpg
880,오늘또오늘,Y,"
9.41
",희나리,2021.06.21,http://comic.naver.com/webtoon/list?titleId=773642,"헤어진 여자친구로부터 넘겨받은 부채로 인해 하루 아침에 완전히 꼬이는 인생을 살게 되는 용수.사채업자의 압력에서 벗어나고자 고군분투하던 중, 마침 찾아온 장마철.용수는 수재민 모금 비디오를 찍어 일확천금을 꿈꾼다.친구 진태와 사채업자 봉팔까지 합세하여 이 새로운 사업에 매진하게 된다.처음엔 잘 나가는 듯해 보이던 이 사업은, 장마가 그침으로써 망하게 되고, 용수들은 더 큰 빚더미에 앉게 된다.그 뒤로 새로운 모금 아이템을 찾아 계속적인 모금 비디오를 만들지만 양심의 가책과 경찰 수사망에 쫓기는 신세가 되어 버린 용수들.그 속에서 그의 진심을 알아주는 단 한 명의 여자, 정아와의 로맨스.그러나, 결국 용수들은 그들의 무거운 양심의 짐을 벗고 참회하는 방법을 택하게 된다.",drama,scroll,773642,https://shared-comic.pstatic.net/thumb/webtoon/773642/thumbnail/thumbnail_IMAG10_b01fa095-95f0-4d39-947b-cbbbb6d9e558.jpg
881,동네변호사 조들호 시즌2,Y,"
8.01
",해츨링,2017.12.27,http://comic.naver.com/webtoon/list?titleId=675829,"당신을 위한, 당신의 편에 선 변호사가 있다!",drama,scroll,675829,https://shared-comic.pstatic.net/thumb/webtoon/675829/thumbnail/title_thumbnail_20160308145828_t83x90.jpg
882,창공의 타이양사무소,Y,"
9.96
",박유나,2020.05.28,http://comic.naver.com/webtoon/list?titleId=746743,고된 인생 속에도 사랑과 웃음이 있다,drama,scroll,746743,https://shared-comic.pstatic.net/thumb/webtoon/746743/thumbnail/thumbnail_IMAG10_bc5684bc-8fc1-4e93-84ab-39d57ac7b135.jpg
883,열정호구,Y,"
9.93
",솔뱅이,2020.07.06,http://comic.naver.com/webtoon/list?titleId=686312,멀고도 험한 취업 관문을 뚫고 드디어 취업에 성공!?꽃길만 펼쳐질 줄 알았는데...어쩐지 열정페이의 함정에 빠진 것만 같다.,drama,scroll,686312,https://shared-comic.pstatic.net/thumb/webtoon/686312/thumbnail/title_thumbnail_20161010182406_t83x90.jpg
884,세개의시간,Y,"
9.89
",노란구미,2011.12.07,http://comic.naver.com/webtoon/list?titleId=24995,"일본인 유학생 히나, 엘리트 강박증 준호,나만의 철학을 가진 원. 이 3명이 바라보는 캠퍼스 라이프 스토리.",drama,scroll,24995,https://shared-comic.pstatic.net/thumb/webtoon/24995/thumbnail/title_thumbnail_20100601191601_t83x90.jpg
885,꽃밭에솔,Y,"
9.95
",209,2013.02.03,http://comic.naver.com/webtoon/list?titleId=414612,꽃 공포증이 있는 고등학생 계은솔과 친구들의 성장 이야기,drama,scroll,414612,https://shared-comic.pstatic.net/thumb/webtoon/414612/thumbnail/title_thumbnail_20111202163517_t83x90.jpg
886,영수의 봄,Y,"
9.96
",이윤희,2015.05.15,http://comic.naver.com/webtoon/list?titleId=639080,카메라를 들고 셋을 세었을 때 나는 사랑의 마법에 걸렸다?!SBA-서울문화사-네이버가 함께하는 2014 만화 스카우트 당선작입니다.,drama,scroll,639080,https://shared-comic.pstatic.net/thumb/webtoon/639080/thumbnail/title_thumbnail_20141022222807_t83x90.jpg
887,호야,Y,"
9.74
",큰빛,2020.08.31,http://comic.naver.com/webtoon/list?titleId=750581,"동부 시베리아 인근. 환경생태학 박사 부부는 그곳을 탐방하다가 깊은 상처를 입은 새끼 호랑이를 발견하고, 그대로 데려다 키우게 된다. 하지만 두 부부는 일찍 생을 마감하게 되고, 호랑이와 부부의 자식인 '호야'만 이 세상에 남겨지게 된다. 인간 사회에서 떨어져서 야생 인간으로 자라게 된 호야는 여러 사건을 통해 도시로 오게 되는데……",drama,scroll,750581,https://shared-comic.pstatic.net/thumb/webtoon/750581/thumbnail/thumbnail_IMAG10_cc8a3370-f264-431a-8375-97c1be825798.jpg
888,연옥님이 보고계셔,Y,"
9.84
",억수씨,2010.06.17,http://comic.naver.com/webtoon/list?titleId=58219,연옥님은언제 어디서나 어떻게든 보고 있습니다.,drama,scroll,58219,https://shared-comic.pstatic.net/thumb/webtoon/58219/thumbnail/title_thumbnail_20090202180330_t83x90.jpg
889,너와 너 사이,Y,"
9.94
",오지혜,2014.05.24,http://comic.naver.com/webtoon/list?titleId=602930,"소중했던 나날, 너와 함께 있었던 그 시간... 본 작품은 2013 만화스카우트 선정 작품입니다.",drama,scroll,602930,https://shared-comic.pstatic.net/thumb/webtoon/602930/thumbnail/title_thumbnail_20131203212248_t83x90.jpg
890,몽연,Y,"
9.78
",김종진,2019.08.15,http://comic.naver.com/webtoon/list?titleId=723362,꿈 속에서 만나는 첫사랑. 아내가... 날 의심한다.,drama,scroll,723362,https://shared-comic.pstatic.net/thumb/webtoon/723362/thumbnail/thumbnail_IMAG10_8888e85e-90b1-4d33-be78-c22ae25a818a.jpg
891,개미잡이,Y,"
9.81
",이익수,2020.08.03,http://comic.naver.com/webtoon/list?titleId=750571,겉과 속이 다른 삶을 살아온 악랄한 인간 고은식. 그런 악마와 함께 살고 있는 세진에게 뜻밖의 기회가 찾아온다.이들의 비밀스러운 삶을 집요하게 파고드는 형사와 고은식으로부터 어린 시절 온갖 학대를 받으며 살아온 의문의 남자가 복수를 위해 나타난다,drama,scroll,750571,https://shared-comic.pstatic.net/thumb/webtoon/750571/thumbnail/thumbnail_IMAG10_d3e114af-9ad0-48ab-b48c-a5d3e5aeebd2.jpg
892,이별의 품격,Y,"
9.80
",해마 / 억수씨,2020.12.28,http://comic.naver.com/webtoon/list?titleId=761250,"만남은 이별과 늘 함께 있다.멋진 만남이 중요하다면 좋은 이별 또한 소중하다.세상에는 멋진 만남을 말하는 사람들뿐, 좋은 이별을 말해주는 사람은 없다.여기, 멋진 이별을 준비하는 사람들을 위한 곳이 있습니다. 의 문을 열고 들어오세요.",drama,scroll,761250,https://shared-comic.pstatic.net/thumb/webtoon/761250/thumbnail/thumbnail_IMAG10_851c5378-4d22-47c7-9e80-52c8de9adeea.jpg
893,레드카펫,Y,"
9.91
",임진국,2014.08.13,http://comic.naver.com/webtoon/list?titleId=608259,"'그린보이' 임진국 작가의 신작 잔혹 스릴러,피로 물든 레드카펫.",drama,scroll,608259,https://shared-comic.pstatic.net/thumb/webtoon/608259/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg
894,나란의사 그런의사,Y,"
9.79
",유성연,2012.03.12,http://comic.naver.com/webtoon/list?titleId=387517,한국에 숨겨진 무병장수마을 치웅리. 그곳에 돈밝히는 속물의사 이대환이 병원을 차렸다!,drama,scroll,387517,https://shared-comic.pstatic.net/thumb/webtoon/387517/thumbnail/title_thumbnail_20110930202527_t83x90.jpg
895,단군할배요,Y,"
9.91
",호연,2011.09.29,http://comic.naver.com/webtoon/list?titleId=169081,"대한민국 어느 깊은 산골에서 다섯 살 아가씨가 산신을 만난다. 단기 4343년, 단군이래 단군을 다시 만난 이들의 명랑한 이야기",drama,scroll,169081,https://shared-comic.pstatic.net/thumb/webtoon/169081/thumbnail/title_thumbnail_20100527153006_t83x90.jpg
896,소나기야,Y,"
9.95
",와루,2014.01.25,http://comic.naver.com/webtoon/list?titleId=578106,시골마을 사람들과 함께 보내는 와루의 여름 이야기..,drama,scroll,578106,https://shared-comic.pstatic.net/thumb/webtoon/578106/thumbnail/title_thumbnail_20130802150008_t83x90.jpg
897,불발소년,Y,"
9.89
",곤세,2021.03.13,http://comic.naver.com/webtoon/list?titleId=743721,"킬러소년 민준, 소녀를 만나고 삶이 달라지다어렸을 때부터 프로 킬러로 교육받고 자란 민준은 어느날 수학여행에서 한 소녀를 만나게 되고 감정이 없는 그에게 감정이라는 것이 자라나기 시작한다.",drama,scroll,743721,https://shared-comic.pstatic.net/thumb/webtoon/743721/thumbnail/thumbnail_IMAG10_1a440839-f0da-4260-a107-8840f6fa4fc9.jpg
898,장미아파트 공경비,Y,"
9.70
",권정희 / 박병규,2015.10.06,http://comic.naver.com/webtoon/list?titleId=537989,취업도 힘들다. 사랑도 힘들다. 그래도 희망은 있다. 이십대 경비의 좌충우돌기!,drama,scroll,537989,https://shared-comic.pstatic.net/thumb/webtoon/537989/thumbnail/title_thumbnail_20140506222749_t83x90.jpg
899,그녀는 흡!혈귀,Y,"
9.94
",정성완,2014.03.20,http://comic.naver.com/webtoon/list?titleId=507276,"평범한 남자, 흡혈귀 여자를 만나다.그들의 달콤살벌한 로맨스가 지금 시작됩니다.",drama,scroll,507276,https://shared-comic.pstatic.net/thumb/webtoon/507276/thumbnail/title_thumbnail_20120927160516_t83x90.jpg
900,태릉좀비촌,Y,"
9.41
",하얀독수리,2020.06.08,http://comic.naver.com/webtoon/list?titleId=746750,대한민국에서 가장 높은 신체능력과 강도 높은 훈련을 이겨낸 엘리트 운동선수들이 모여 있는 '태릉선수촌'에 좀비 바이러스가 퍼졌다. 유도 은메달리스트 락구는 자신의 목숨보다 중요한 양궁선수 승미를 구하기 위해 격리구역이 된 태릉선수촌에 뛰어드는데…….,drama,scroll,746750,https://shared-comic.pstatic.net/thumb/webtoon/746750/thumbnail/thumbnail_IMAG10_56c4c9ac-34fa-4cde-8e40-b5f4f77202b0.jpg
901,늑대가 되는 법,Y,"
9.86
",김민희,2021.06.07,http://comic.naver.com/webtoon/list?titleId=771993,엄마의 재혼을 창의적으로 반대하다 깡촌의 대안학교로 쫓겨난 사고뭉치 금수저 김순한. 알고 보니 대안 학교 '두손고'의 친구들은 모두 늑대인간?!,drama,scroll,771993,https://shared-comic.pstatic.net/thumb/webtoon/771993/thumbnail/thumbnail_IMAG10_1a2bbc33-3a9b-482e-92af-a7e7c09e82d0.jpg
902,코끼리를 끌어안는 방법,Y,"
9.95
",백희정,2014.04.18,http://comic.naver.com/webtoon/list?titleId=530311,조금은 특별하고 서툰ㅡ 만나고 부딪히며 아이들은 성장 해 간다. 백희정의 학원 휴먼판타지 신작,drama,scroll,530311,https://shared-comic.pstatic.net/thumb/webtoon/530311/thumbnail/title_thumbnail_20130111134605_t83x90.jpg
903,영월동 534번지,Y,"
9.83
",임성훈 / 정보근,2020.06.08,http://comic.naver.com/webtoon/list?titleId=746752,"어린 시절 기억을 잃은 채 미국으로 입양된 여리원은 자신에게 화재와 관련된 트라우마가 있다는 것을 알게 되고, 이를 치료할 과거의 사실을 확인하기 위해 한국을 찾는다. 그러나 여리원이 기억을 잃은 계기가 된 과거의 화재 사건과 밀접한 관계를 가진 새봄재단이사장 박정덕은, 마침 코앞으로 다가온 국회의원 선거를 앞두고 그녀의 방문을 탐탁치않게 여긴다. 과거를 찾아나선 여리원은 자신과 과거와 연관된 여러 사람을 만나가는 과정 속에서 많은 사람들이 화재사건과 자신의 어머니에 대한 것을 숨기려 하고 있음을 눈치 채기 시작한다…!",drama,scroll,746752,https://shared-comic.pstatic.net/thumb/webtoon/746752/thumbnail/thumbnail_IMAG10_c2dec411-2fa9-4dbf-b8d6-4655d3118a38.jpg
904,신의한수,Y,"
9.53
",이순기 / 민홍기,2020.06.29,http://comic.naver.com/webtoon/list?titleId=748409,"여기, 배신으로 점철된 삶을 살아온 한 여자가 있다.그녀는 사람이면 학을 떼는 냉소주의자.그래서 그녀는 사기꾼이 되었다. 그것도 떼돈을 벌어들이는 쌔끈한 점쟁이 사기꾼!",drama,scroll,748409,https://shared-comic.pstatic.net/thumb/webtoon/748409/thumbnail/thumbnail_IMAG10_e27b8c1c-1095-4b29-9ce1-b5dafac93f38.jpg
